,0
2998,0
2999,0
3000,1
3001,1
3002,0
3003,0
3004,0
3005,1
3006,1
3007,1
3008,0
3009,1
3010,0
3011,1
3012,1
3013,0
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,0
3021,0
3022,0
3023,1
3024,0
3025,1
3026,0
3027,0
3028,1
3029,0
3030,1
3031,1
3032,0
3033,1
3034,0
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,1
3045,1
3046,1
3047,0
3048,1
3049,1
3050,0
3051,1
3052,0
3053,0
3054,0
3055,1
3056,0
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,0
3067,0
3068,1
3069,0
3070,1
3071,1
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,0
3079,1
3080,1
3081,0
3082,1
3083,0
3084,0
3085,0
3086,0
3087,1
3088,1
3089,0
3090,1
3091,1
3092,1
3093,1
3094,0
3095,1
3096,0
3097,1
3098,0
3099,1
3100,1
3101,0
3102,0
3103,1
3104,0
3105,1
3106,1
3107,0
3108,0
3109,0
3110,0
3111,1
3112,1
3113,1
3114,1
3115,1
3116,0
3117,0
3118,1
3119,0
3120,1
3121,1
3122,1
3123,0
3124,1
3125,0
3126,1
3127,0
3128,1
3129,0
3130,0
3131,0
3132,1
3133,1
3134,1
3135,0
3136,1
3137,0
3138,1
3139,0
3140,0
3141,0
3142,0
3143,0
3144,0
3145,0
3146,0
3147,0
3148,0
3149,0
3150,0
3151,1
3152,0
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3160,0
3161,1
3162,0
3163,1
3164,1
3165,0
3166,1
3167,0
3168,0
3169,0
3170,0
3171,0
3172,0
3173,0
3174,0
3175,1
3176,1
3177,0
3178,1
3179,0
3180,0
3181,0
3182,1
3183,1
3184,1
3185,1
3186,1
3187,1
3188,0
3189,1
3190,0
3191,0
3192,0
3193,0
3194,1
3195,1
3196,0
3197,0
3198,0
3199,1
3200,1
3201,1
3202,1
3203,0
3204,0
3205,0
3206,0
3207,1
3208,0
3209,0
3210,1
3211,0
3212,1
3213,0
3214,1
3215,0
3216,1
3217,1
3218,0
3219,0
3220,1
3221,1
3222,0
3223,0
3224,0
3225,0
3226,1
3227,1
3228,0
3229,1
3230,0
3231,0
3232,1
3233,1
3234,0
3235,0
3236,1
3237,1
3238,0
3239,0
3240,1
3241,0
3242,1
3243,0
3244,1
3245,0
3246,0
3247,1
3248,0
3249,0
3250,1
3251,1
3252,0
3253,0
3254,1
3255,0
3256,1
3257,0
3258,1
3259,0
3260,0
3261,1
3262,0
3263,1
3264,0
3265,1
3266,0
3267,1
3268,0
3269,1
3270,0
3271,1
3272,1
3273,0
3274,0
3275,0
3276,0
3277,1
3278,1
3279,0
3280,1
3281,1
3282,1
3283,0
3284,0
3285,1
3286,1
3287,1
3288,0
3289,1
3290,1
3291,0
3292,0
3293,1
3294,1
3295,1
3296,0
3297,0
3298,1
3299,1
3300,0
3301,0
3302,0
3303,1
3304,1
3305,0
3306,1
3307,1
3308,0
3309,1
3310,0
3311,1
3312,1
3313,0
3314,0
3315,1
3316,0
3317,0
3318,1
3319,0
3320,0
3321,0
3322,1
3323,0
3324,0
3325,1
3326,1
3327,0
3328,0
3329,1
3330,1
3331,0
3332,0
3333,1
3334,1
3335,1
3336,1
3337,1
3338,1
3339,1
3340,1
3341,1
3342,0
3343,1
3344,1
3345,1
3346,1
3347,1
3348,0
3349,0
3350,0
3351,1
3352,0
3353,1
3354,0
3355,0
3356,0
3357,0
3358,1
3359,0
3360,1
3361,0
3362,0
3363,1
3364,1
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,0
3372,1
3373,1
3374,0
3375,1
3376,1
3377,1
3378,0
3379,1
3380,0
3381,1
3382,1
3383,1
3384,1
3385,0
3386,1
3387,0
3388,0
3389,0
3390,1
3391,0
3392,0
3393,1
3394,0
3395,0
3396,0
3397,0
3398,0
3399,1
3400,1
3401,1
3402,0
3403,0
3404,0
3405,0
3406,0
3407,0
3408,0
3409,0
3410,0
3411,1
3412,1
3413,1
3414,1
3415,0
3416,0
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,1
3424,0
3425,1
3426,0
3427,0
3428,0
3429,1
3430,1
3431,1
3432,1
3433,1
3434,0
3435,0
3436,1
3437,0
3438,1
3439,1
3440,1
3441,0
3442,0
3443,0
3444,0
3445,0
3446,0
3447,1
3448,1
3449,1
3450,0
3451,1
3452,0
3453,0
3454,0
3455,1
3456,0
3457,0
3458,1
3459,1
3460,0
3461,1
3462,0
3463,0
3464,1
3465,1
3466,0
3467,1
3468,0
3469,1
3470,0
3471,0
3472,0
3473,0
3474,0
3475,1
3476,0
3477,0
3478,0
3479,0
3480,0
3481,0
3482,0
3483,0
3484,1
3485,1
3486,0
3487,0
3488,0
3489,0
3490,1
3491,1
3492,0
3493,0
3494,0
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,0
3506,0
3507,1
3508,1
3509,1
3510,1
3511,0
3512,0
3513,0
3514,1
3515,1
3516,1
3517,0
3518,0
3519,1
3520,1
3521,0
3522,1
3523,1
3524,0
3525,0
3526,0
3527,0
3528,1
3529,0
3530,0
3531,0
3532,0
3533,1
3534,0
3535,1
3536,0
3537,1
3538,0
3539,1
3540,1
3541,0
3542,0
3543,1
3544,0
3545,1
3546,0
3547,0
3548,0
3549,1
3550,1
3551,0
3552,0
3553,0
3554,0
3555,1
3556,0
3557,0
3558,0
3559,0
3560,0
3561,1
3562,0
3563,0
3564,0
3565,1
3566,1
3567,1
3568,0
3569,1
3570,0
3571,0
3572,0
3573,1
3574,0
3575,0
3576,0
3577,0
3578,0
3579,0
3580,1
3581,1
3582,0
3583,1
3584,0
3585,1
3586,0
3587,0
3588,1
3589,0
3590,1
3591,0
3592,1
3593,1
3594,1
3595,0
3596,1
3597,0
3598,1
3599,0
3600,1
3601,0
3602,0
3603,1
3604,1
3605,0
3606,0
3607,0
3608,1
3609,0
3610,0
3611,1
3612,0
3613,1
3614,1
3615,0
3616,0
3617,1
3618,1
3619,0
3620,1
3621,0
3622,0
3623,1
3624,0
3625,0
3626,0
3627,1
3628,0
3629,0
3630,0
3631,0
3632,0
3633,0
3634,1
3635,0
3636,0
3637,1
3638,0
3639,1
3640,1
3641,0
3642,0
3643,1
3644,1
3645,0
3646,0
3647,0
3648,1
3649,1
3650,0
3651,1
3652,1
3653,0
3654,1
3655,0
3656,0
3657,0
3658,1
3659,1
3660,1
3661,1
3662,1
3663,0
3664,0
3665,0
3666,1
3667,0
3668,1
3669,0
3670,0
3671,0
3672,0
3673,1
3674,0
3675,0
3676,1
3677,1
3678,0
3679,0
3680,0
3681,0
3682,1
3683,0
3684,1
3685,1
3686,1
3687,0
3688,1
3689,1
3690,1
3691,0
3692,0
3693,0
3694,0
3695,1
3696,0
3697,0
3698,1
3699,1
3700,0
3701,1
3702,0
3703,0
3704,0
3705,1
3706,0
3707,1
3708,0
3709,1
3710,1
3711,1
3712,0
3713,1
3714,1
3715,1
3716,1
3717,0
3718,0
3719,1
3720,1
3721,0
3722,1
3723,1
3724,1
3725,1
3726,0
3727,1
3728,1
3729,0
3730,1
3731,0
3732,1
3733,0
3734,0
3735,0
3736,0
3737,1
3738,1
3739,0
3740,0
3741,1
3742,1
3743,0
3744,0
3745,1
3746,1
3747,0
3748,1
3749,0
3750,1
3751,0
3752,0
3753,0
3754,1
3755,1
3756,1
3757,0
3758,1
3759,0
3760,1
3761,0
3762,0
3763,1
3764,0
3765,0
3766,1
3767,0
3768,1
3769,0
3770,1
3771,0
3772,0
3773,1
3774,1
3775,0
3776,1
3777,0
3778,0
3779,0
3780,1
3781,1
3782,0
3783,1
3784,1
3785,0
3786,1
3787,0
3788,1
3789,1
3790,1
3791,1
3792,0
3793,0
3794,1
3795,1
3796,0
3797,1
3798,1
3799,1
3800,0
3801,1
3802,0
3803,0
3804,0
3805,0
3806,1
3807,0
3808,1
3809,0
3810,1
3811,0
3812,0
3813,1
3814,0
3815,1
3816,0
3817,0
3818,0
3819,0
3820,0
3821,0
3822,1
3823,0
3824,0
3825,0
3826,1
3827,0
3828,0
3829,0
3830,1
3831,0
3832,1
3833,1
3834,0
3835,1
3836,0
3837,1
3838,1
3839,1
3840,0
3841,1
3842,0
3843,1
3844,1
3845,1
3846,1
3847,1
3848,0
3849,1
3850,1
3851,1
3852,1
3853,1
3854,1
3855,1
3856,1
3857,0
3858,1
3859,0
3860,1
3861,0
3862,0
3863,0
3864,0
3865,1
3866,0
3867,0
3868,0
3869,1
3870,0
3871,0
3872,1
3873,0
3874,0
3875,1
3876,1
3877,0
3878,0
3879,1
3880,0
3881,0
3882,0
3883,0
3884,0
3885,1
3886,0
3887,0
3888,0
3889,1
3890,0
3891,0
3892,1
3893,0
3894,0
3895,1
3896,0
3897,1
3898,1
3899,1
3900,1
3901,0
3902,0
3903,1
3904,0
3905,1
3906,1
3907,0
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,0
3915,0
3916,0
3917,0
3918,1
3919,0
3920,1
3921,0
3922,1
3923,1
3924,1
3925,1
3926,1
3927,1
3928,1
3929,0
3930,1
3931,0
3932,1
3933,1
3934,1
3935,1
3936,1
3937,1
3938,0
3939,1
3940,1
3941,0
3942,1
3943,0
3944,1
3945,0
3946,1
3947,0
3948,0
3949,0
3950,0
3951,0
3952,0
3953,0
3954,1
3955,0
3956,1
3957,1
3958,1
3959,0
3960,0
3961,1
3962,1
3963,1
3964,0
3965,0
3966,0
3967,0
3968,0
3969,0
3970,1
3971,1
3972,0
3973,0
3974,1
3975,0
3976,1
3977,0
3978,0
3979,0
3980,1
3981,1
3982,0
3983,1
3984,0
3985,1
3986,1
3987,0
3988,0
3989,1
3990,1
3991,0
3992,1
3993,0
3994,0
3995,1
3996,0
3997,1
3998,1
3999,0
4000,1
4001,0
4002,1
4003,1
4004,0
4005,1
4006,1
4007,1
4008,1
4009,1
4010,0
4011,1
4012,0
4013,0
4014,0
4015,1
4016,1
4017,0
4018,1
4019,0
4020,0
4021,1
4022,1
4023,1
4024,1
4025,1
4026,0
4027,1
4028,1
4029,1
4030,0
4031,0
4032,0
4033,1
4034,0
4035,1
4036,0
4037,0
4038,0
4039,1
4040,0
4041,0
4042,0
4043,0
4044,0
4045,1
4046,0
4047,0
4048,0
4049,0
4050,1
4051,0
4052,1
4053,1
4054,0
4055,1
4056,1
4057,1
4058,0
4059,1
4060,1
4061,0
4062,1
4063,1
4064,1
4065,1
4066,1
4067,0
4068,0
4069,1
4070,0
4071,0
4072,1
4073,0
4074,1
4075,0
4076,0
4077,1
4078,0
4079,1
4080,0
4081,1
4082,1
4083,1
4084,1
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,0
4093,1
4094,0
4095,0
4096,0
4097,1
4098,1
4099,0
4100,0
4101,0
4102,0
4103,0
4104,0
4105,0
4106,0
4107,0
4108,1
4109,0
4110,0
4111,0
4112,1
4113,0
4114,0
4115,1
4116,0
4117,0
4118,0
4119,1
4120,1
4121,1
4122,0
4123,0
4124,0
4125,1
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,1
4133,0
4134,0
4135,0
4136,0
4137,1
4138,1
4139,0
4140,1
4141,0
4142,0
4143,1
4144,1
4145,0
4146,1
4147,0
4148,1
4149,0
4150,0
4151,1
4152,1
4153,0
4154,0
4155,0
4156,1
4157,1
4158,0
4159,1
4160,0
4161,0
4162,1
4163,1
4164,0
4165,1
4166,1
4167,1
4168,0
4169,1
4170,1
4171,0
4172,0
4173,0
4174,1
4175,0
4176,0
4177,1
4178,1
4179,0
4180,1
4181,0
4182,1
4183,0
4184,1
4185,1
4186,0
4187,0
4188,0
4189,0
4190,1
4191,1
4192,0
4193,1
4194,0
4195,1
4196,1
4197,1
4198,0
4199,0
4200,0
4201,1
4202,1
4203,1
4204,0
4205,1
4206,0
4207,0
4208,1
4209,0
4210,1
4211,0
4212,1
4213,1
4214,1
4215,0
4216,1
4217,1
4218,1
4219,0
4220,1
4221,0
4222,0
4223,0
4224,1
4225,0
4226,0
4227,1
4228,0
4229,0
4230,1
4231,1
4232,1
4233,1
4234,1
4235,0
4236,0
4237,1
4238,1
4239,1
4240,1
4241,0
4242,1
4243,1
4244,0
4245,1
4246,1
4247,1
4248,1
4249,0
4250,0
4251,0
4252,0
4253,0
4254,1
4255,1
4256,1
4257,0
4258,0
4259,0
4260,1
4261,1
4262,1
4263,1
4264,0
4265,0
4266,0
4267,0
4268,0
4269,1
4270,0
4271,1
4272,1
4273,1
4274,0
4275,0
4276,1
4277,1
4278,0
4279,1
4280,1
4281,0
4282,1
4283,1
4284,0
4285,1
4286,0
4287,1
4288,0
4289,0
4290,1
4291,1
4292,1
4293,0
4294,1
4295,0
4296,0
4297,0
4298,1
4299,0
4300,0
4301,1
4302,1
4303,1
4304,0
4305,0
4306,0
4307,0
4308,1
4309,0
4310,1
4311,0
4312,1
4313,1
4314,0
4315,1
4316,1
4317,0
4318,1
4319,0
4320,0
4321,0
4322,1
4323,0
4324,1
4325,0
4326,0
4327,1
4328,1
4329,0
4330,0
4331,0
4332,0
4333,1
4334,1
4335,1
4336,0
4337,0
4338,0
4339,0
4340,1
4341,0
4342,1
4343,1
4344,0
4345,1
4346,0
4347,0
4348,0
4349,1
4350,1
4351,0
4352,1
4353,1
4354,1
4355,0
4356,0
4357,1
4358,0
4359,1
4360,1
4361,1
4362,1
4363,1
4364,1
4365,1
4366,0
4367,1
4368,0
4369,1
4370,0
4371,0
4372,1
4373,1
4374,0
4375,0
4376,1
4377,0
4378,0
4379,0
4380,1
4381,1
4382,0
4383,0
4384,0
4385,1
4386,0
4387,0
4388,1
4389,1
4390,1
4391,0
4392,0
4393,0
4394,1
4395,1
4396,1
4397,0
4398,1
4399,1
4400,0
4401,0
4402,1
4403,1
4404,1
4405,0
4406,0
4407,0
4408,1
4409,1
4410,1
4411,1
4412,0
4413,1
4414,0
4415,1
4416,1
4417,1
4418,1
4419,0
4420,1
4421,1
4422,1
4423,0
4424,0
4425,1
4426,1
4427,0
4428,1
4429,1
4430,1
4431,1
4432,0
4433,1
4434,1
4435,0
4436,0
4437,0
4438,1
4439,1
4440,1
4441,1
4442,0
4443,0
4444,0
4445,0
4446,1
4447,0
4448,0
4449,1
4450,0
4451,1
4452,1
4453,1
4454,1
4455,0
4456,0
4457,1
4458,0
4459,0
4460,0
4461,1
4462,0
4463,1
4464,1
4465,1
4466,0
4467,0
4468,1
4469,1
4470,1
4471,0
4472,1
4473,0
4474,0
4475,1
4476,0
4477,1
4478,0
4479,1
4480,0
4481,1
4482,0
4483,1
4484,1
4485,1
4486,0
4487,1
4488,0
4489,1
4490,1
4491,0
4492,0
4493,0
4494,1
4495,1
4496,0
4497,0
4498,0
4499,1
4500,0
4501,0
4502,1
4503,0
4504,1
4505,1
4506,0
4507,1
4508,1
4509,0
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4516,0
4517,1
4518,1
4519,0
4520,0
4521,1
4522,1
4523,1
4524,0
4525,0
4526,1
4527,0
4528,0
4529,1
4530,1
4531,1
4532,1
4533,1
4534,1
4535,0
4536,0
4537,0
4538,1
4539,0
4540,0
4541,0
4542,1
4543,1
4544,0
4545,1
4546,1
4547,1
4548,0
4549,1
4550,1
4551,1
4552,1
4553,0
4554,0
4555,0
4556,1
4557,1
4558,1
4559,0
4560,0
4561,1
4562,1
4563,0
4564,1
4565,1
4566,1
4567,1
4568,0
4569,0
4570,0
4571,1
4572,0
4573,1
4574,0
4575,0
4576,1
4577,0
4578,1
4579,0
4580,0
4581,0
4582,0
4583,1
4584,0
4585,1
4586,0
4587,0
4588,1
4589,0
4590,0
4591,1
4592,0
4593,0
4594,1
4595,0
4596,1
4597,0
4598,1
4599,1
4600,1
4601,0
4602,1
4603,1
4604,1
4605,1
4606,0
4607,1
4608,1
4609,1
4610,0
4611,1
4612,1
4613,0
4614,0
4615,1
4616,1
4617,1
4618,0
4619,0
4620,0
4621,1
4622,1
4623,0
4624,0
4625,1
4626,1
4627,1
4628,1
4629,1
4630,1
4631,0
4632,1
4633,0
4634,1
4635,1
4636,0
4637,1
4638,1
4639,0
4640,1
4641,0
4642,0
4643,1
4644,1
4645,0
4646,1
4647,1
4648,0
4649,1
4650,1
4651,0
4652,1
4653,0
4654,0
4655,1
4656,1
4657,0
4658,1
4659,0
4660,0
4661,1
4662,1
4663,1
4664,0
4665,1
4666,0
4667,1
4668,1
4669,1
4670,1
4671,0
4672,1
4673,1
4674,0
4675,1
4676,1
4677,0
4678,0
4679,1
4680,1
4681,1
4682,1
4683,0
4684,0
4685,0
4686,0
4687,1
4688,0
4689,1
4690,0
4691,0
4692,0
4693,1
4694,0
4695,1
4696,1
4697,0
4698,1
4699,1
4700,0
4701,0
4702,0
4703,1
4704,1
4705,1
4706,1
4707,1
4708,0
4709,1
4710,0
4711,1
4712,1
4713,0
4714,0
4715,1
4716,0
4717,1
4718,1
4719,0
4720,1
4721,0
4722,1
4723,0
4724,1
4725,0
4726,0
4727,0
4728,1
4729,1
4730,1
4731,0
4732,0
4733,1
4734,1
4735,1
4736,0
4737,0
4738,0
4739,0
4740,1
4741,1
4742,1
4743,0
4744,1
4745,1
4746,0
4747,1
4748,0
4749,1
4750,1
4751,1
4752,1
4753,1
4754,1
4755,1
4756,0
4757,1
4758,1
4759,0
4760,1
4761,0
4762,0
4763,0
4764,1
4765,1
4766,1
4767,1
4768,1
4769,0
4770,1
4771,0
4772,0
4773,1
4774,0
4775,1
4776,1
4777,1
4778,0
4779,0
4780,1
4781,0
4782,1
4783,0
4784,1
4785,0
4786,1
4787,1
4788,1
4789,1
4790,1
4791,0
4792,1
4793,1
4794,1
4795,1
4796,0
4797,1
4798,0
4799,1
4800,0
4801,1
4802,0
4803,0
4804,0
4805,1
4806,0
4807,1
4808,0
4809,0
4810,1
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,1
4818,0
4819,1
4820,1
4821,0
4822,0
4823,0
4824,0
4825,1
4826,1
4827,0
4828,0
4829,1
4830,0
4831,0
4832,0
4833,1
4834,0
4835,0
4836,1
4837,0
4838,0
4839,0
4840,1
4841,0
4842,0
4843,1
4844,1
4845,0
4846,0
4847,0
4848,1
4849,0
4850,0
4851,0
4852,1
4853,0
4854,0
4855,1
4856,1
4857,1
4858,1
4859,1
4860,1
4861,0
4862,1
4863,0
4864,0
4865,0
4866,1
4867,1
4868,1
4869,0
4870,1
4871,1
4872,1
4873,0
4874,1
4875,0
4876,0
4877,1
4878,1
4879,1
4880,1
4881,0
4882,1
4883,1
4884,1
4885,1
4886,1
4887,0
4888,0
4889,1
4890,1
4891,1
4892,1
4893,0
4894,1
4895,1
4896,1
4897,1
4898,0
4899,0
4900,0
4901,1
4902,1
4903,0
4904,0
4905,0
4906,0
4907,0
4908,0
4909,1
4910,1
4911,1
4912,1
4913,1
4914,1
4915,1
4916,1
4917,1
4918,1
4919,1
4920,1
4921,0
4922,0
4923,1
4924,0
4925,1
4926,1
4927,1
4928,0
4929,0
4930,1
4931,1
4932,1
4933,0
4934,0
4935,1
4936,1
4937,0
4938,1
4939,1
4940,1
4941,1
4942,0
4943,1
4944,0
4945,1
4946,0
4947,1
4948,1
4949,1
4950,0
4951,1
4952,1
4953,0
4954,0
4955,1
4956,1
4957,0
4958,1
4959,1
4960,0
4961,1
4962,0
4963,0
4964,1
4965,0
4966,0
4967,1
4968,0
4969,0
4970,0
4971,1
4972,0
4973,1
4974,0
4975,0
4976,0
4977,1
4978,0
4979,1
4980,1
4981,1
4982,0
4983,0
4984,1
4985,1
4986,0
4987,1
4988,1
4989,0
4990,0
4991,1
4992,1
4993,1
4994,0
4995,0
4996,0
4997,0
4998,1
4999,0
5000,0
5001,1
5002,0
5003,1
5004,0
5005,1
5006,1
5007,1
5008,1
5009,0
5010,0
5011,1
5012,1
5013,1
5014,0
5015,1
5016,0
5017,1
5018,1
5019,0
5020,1
5021,1
5022,1
5023,1
5024,1
5025,0
5026,0
5027,0
5028,1
5029,0
5030,1
5031,0
5032,1
5033,0
5034,1
5035,0
5036,1
5037,1
5038,1
5039,0
5040,1
5041,0
5042,1
5043,1
5044,0
5045,1
5046,1
5047,1
5048,0
5049,1
5050,0
5051,0
5052,0
5053,1
5054,0
5055,1
5056,0
5057,1
5058,1
5059,1
5060,0
5061,0
5062,0
5063,0
5064,1
5065,1
5066,1
5067,0
5068,1
5069,0
5070,1
5071,0
5072,1
5073,1
5074,1
5075,1
5076,0
5077,1
5078,1
5079,1
5080,1
5081,1
5082,1
5083,1
5084,1
5085,1
5086,0
5087,1
5088,0
5089,1
5090,0
5091,1
5092,0
5093,0
5094,1
5095,0
5096,1
5097,1
5098,0
5099,1
5100,0
5101,0
5102,0
5103,1
5104,1
5105,1
5106,1
5107,1
5108,0
5109,1
5110,1
5111,0
5112,1
5113,1
5114,0
5115,0
5116,1
5117,1
5118,0
5119,0
5120,0
5121,1
5122,0
5123,1
5124,1
5125,0
5126,1
5127,0
5128,0
5129,1
5130,1
5131,0
5132,0
5133,1
5134,0
5135,0
5136,1
5137,1
5138,0
5139,1
5140,1
5141,1
5142,1
5143,1
5144,1
5145,1
5146,1
5147,0
5148,1
5149,0
5150,0
5151,1
5152,1
5153,0
5154,0
5155,1
5156,0
5157,1
5158,1
5159,0
5160,1
5161,1
5162,0
5163,1
5164,1
5165,0
5166,1
5167,1
5168,1
5169,0
5170,0
5171,0
5172,0
5173,0
5174,0
5175,0
5176,1
5177,1
5178,0
5179,0
5180,1
5181,1
5182,0
5183,0
5184,1
5185,1
5186,0
5187,1
5188,1
5189,0
5190,0
5191,1
5192,1
5193,1
5194,1
5195,0
5196,0
5197,0
5198,0
5199,1
5200,1
5201,0
5202,0
5203,0
5204,0
5205,0
5206,0
5207,1
5208,1
5209,1
5210,1
5211,0
5212,0
5213,1
5214,1
5215,1
5216,1
5217,0
5218,0
5219,1
5220,1
5221,0
5222,0
5223,1
5224,1
5225,0
5226,1
5227,1
5228,0
5229,0
5230,0
5231,1
5232,1
5233,0
5234,0
5235,1
5236,1
5237,1
5238,1
5239,0
5240,1
5241,1
5242,1
5243,0
5244,0
5245,0
5246,1
5247,0
5248,0
5249,0
5250,0
5251,1
5252,1
5253,1
5254,1
5255,1
5256,1
5257,1
5258,0
5259,1
5260,0
5261,0
5262,0
5263,1
5264,0
5265,1
5266,0
5267,1
5268,1
5269,0
5270,0
5271,0
5272,0
5273,0
5274,0
5275,1
5276,1
5277,1
5278,1
5279,0
5280,0
5281,1
5282,1
5283,1
5284,0
5285,0
5286,1
5287,0
5288,0
5289,0
5290,0
5291,1
5292,0
5293,0
5294,1
5295,1
5296,1
5297,1
5298,0
5299,1
5300,1
5301,1
5302,0
5303,0
5304,0
5305,1
5306,1
5307,1
5308,0
5309,1
5310,1
5311,1
5312,0
5313,0
5314,1
5315,1
5316,0
5317,0
5318,0
5319,0
5320,1
5321,0
5322,0
5323,1
5324,1
5325,0
5326,1
5327,1
5328,0
5329,1
5330,0
5331,0
5332,1
5333,0
5334,1
5335,1
5336,1
5337,0
5338,0
5339,0
5340,0
5341,0
5342,1
5343,1
5344,1
5345,1
5346,0
5347,1
5348,0
5349,1
5350,0
5351,1
5352,1
5353,1
5354,1
5355,1
5356,0
5357,1
5358,0
5359,0
5360,1
5361,0
5362,0
5363,1
5364,0
5365,0
5366,0
5367,0
5368,1
5369,1
5370,0
5371,1
5372,0
5373,1
5374,0
5375,1
5376,0
5377,1
5378,0
5379,1
5380,1
5381,0
5382,1
5383,0
5384,1
5385,0
5386,0
5387,0
5388,1
5389,1
5390,1
5391,1
5392,1
5393,1
5394,1
5395,1
5396,0
5397,0
5398,1
5399,0
5400,1
5401,1
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,1
5410,0
5411,0
5412,1
5413,1
5414,0
5415,1
5416,1
5417,0
5418,1
5419,0
5420,1
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0
5432,1
5433,0
5434,1
5435,0
5436,1
5437,0
5438,0
5439,1
5440,1
5441,1
5442,0
5443,1
5444,1
5445,1
5446,1
5447,0
5448,0
5449,1
5450,1
5451,0
5452,1
5453,0
5454,1
5455,0
5456,0
5457,1
5458,1
5459,1
5460,0
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,1
5468,1
5469,0
5470,0
5471,0
5472,1
5473,0
5474,1
5475,1
5476,1
5477,0
5478,1
5479,0
5480,1
5481,1
5482,1
5483,0
5484,0
5485,1
5486,1
5487,0
5488,0
5489,1
5490,1
5491,1
5492,0
5493,0
5494,1
5495,1
5496,1
5497,0
5498,0
5499,1
5500,0
5501,1
5502,1
5503,0
5504,0
5505,1
5506,1
5507,1
5508,1
5509,1
5510,1
5511,1
5512,0
5513,0
5514,0
5515,0
5516,0
5517,1
5518,0
5519,1
5520,0
5521,1
5522,1
5523,1
5524,0
5525,1
5526,0
5527,0
5528,1
5529,1
5530,1
5531,1
5532,0
5533,0
5534,0
5535,0
5536,0
5537,0
5538,0
5539,1
5540,1
5541,1
5542,0
5543,1
5544,0
5545,1
5546,0
5547,0
5548,1
5549,0
5550,1
5551,0
5552,0
5553,1
5554,1
5555,1
5556,0
5557,1
5558,0
5559,0
5560,0
5561,0
5562,1
5563,0
5564,1
5565,1
5566,0
5567,0
5568,0
5569,0
5570,1
5571,1
5572,1
5573,1
5574,1
5575,1
5576,0
5577,1
5578,0
5579,1
5580,0
5581,1
5582,1
5583,1
5584,0
5585,0
5586,1
5587,1
5588,0
5589,1
5590,1
5591,1
5592,0
5593,1
5594,1
5595,1
5596,0
5597,1
5598,0
5599,0
5600,0
5601,1
5602,0
5603,1
5604,1
5605,0
5606,0
5607,0
5608,0
5609,1
5610,1
5611,0
5612,1
5613,1
5614,1
5615,1
5616,1
5617,0
5618,0
5619,1
5620,1
5621,1
5622,1
5623,0
5624,1
5625,1
5626,0
5627,1
5628,0
5629,1
5630,0
5631,0
5632,1
5633,1
5634,1
5635,1
5636,0
5637,0
5638,0
5639,1
5640,1
5641,0
5642,1
5643,0
5644,1
5645,1
5646,1
5647,1
5648,1
5649,0
5650,1
5651,1
5652,0
5653,0
5654,0
5655,0
5656,1
5657,1
5658,0
5659,0
5660,1
5661,0
5662,1
5663,0
5664,0
5665,0
5666,1
5667,0
5668,1
5669,0
5670,0
5671,0
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,1
5680,0
5681,0
5682,0
5683,0
5684,0
5685,0
5686,0
5687,0
5688,0
5689,1
5690,1
5691,1
5692,0
5693,1
5694,1
5695,0
5696,0
5697,1
5698,0
5699,1
5700,1
5701,0
5702,0
5703,0
5704,0
5705,1
5706,0
5707,0
5708,0
5709,1
5710,0
5711,0
5712,0
5713,1
5714,0
5715,0
5716,1
5717,1
5718,0
5719,0
5720,1
5721,0
5722,1
5723,1
5724,1
5725,1
5726,1
5727,0
5728,1
5729,0
5730,1
5731,0
5732,1
5733,0
5734,1
5735,0
5736,1
5737,1
5738,1
5739,0
5740,1
5741,1
5742,1
5743,0
5744,0
5745,1
5746,0
5747,0
5748,1
5749,1
5750,1
5751,1
5752,1
5753,1
5754,1
5755,0
5756,1
5757,1
5758,1
5759,0
5760,1
5761,0
5762,1
5763,1
5764,0
5765,0
5766,0
5767,1
5768,1
5769,0
5770,1
5771,1
5772,1
5773,0
5774,1
5775,1
5776,0
5777,1
5778,0
5779,0
5780,1
5781,1
5782,1
5783,1
5784,0
5785,1
5786,1
5787,0
5788,1
5789,0
5790,0
5791,1
5792,1
5793,1
5794,1
5795,1
5796,0
